0,0
1,164
2,130
3,135
4,186
5,216
6,260
7,291
8,268
9,228
10,208
11,230
12,223
13,192
14,188
15,163
16,190
17,140
18,149
19,119
20,100
21,79
22,73
23,48
24,38
25,23
26,26
27,11
28,8
29,6
30,1
31,1
32,2
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
